what,kind,bundleId,bundleVersion,description,time
started,bundle,it.unifi.rcl.transformations.idm,1.0.0,"it.unifi.rcl.transformations.idm",1301256998496
started,bundle,it.unifi.rcl.transformations.idm.edit,1.0.0,"it.unifi.rcl.transformations.idm.edit",1301256998497
opened,editor,it.unifi.rcl.transformations.idm.editor,1.0.0,"DependabilityintermediateModel.presentation.DependabilityintermediateModelEditorID",1301256999089
activated,editor,it.unifi.rcl.transformations.idm.editor,1.0.0,"DependabilityintermediateModel.presentation.DependabilityintermediateModelEditorID",1301256999474
closed,editor,it.unipd.chess.editor,0.9.0.qualifier,"it.unipd.chess.editor",1301256999478
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257000810
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257000997
closed,editor,it.unifi.rcl.transformations.idm.editor,1.0.0,"DependabilityintermediateModel.presentation.DependabilityintermediateModelEditorID",1301257000998
error,log,,,"Unhandled event loop exception",1301257001053
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1301257001384
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301257001729
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257001734
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257003482
started,bundle,org.eclipse.m2m.qvt.oml.ui,2.1.0.v20091116-1630,"org.eclipse.m2m.qvt.oml.ui",1301257003495
started,bundle,org.eclipse.m2m.qvt.oml.project,2.1.0.v20100524-1530,"org.eclipse.m2m.qvt.oml.project",1301257003500
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1301257006820
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1301257007252
started,bundle,org.eclipse.m2m.atl.core.ui,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.core.ui",1301257009586
started,bundle,org.eclipse.m2m.atl.debug.core,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.debug.core",1301257009591
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1301257009705
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1301257009708
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1301257009715
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1301257009938
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1301257009951
started,bundle,org.eclipse.m2m.atl.adt,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt",1301257009959
started,bundle,org.eclipse.m2m.atl.engine.emfvm,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.engine.emfvm",1301257010074
started,bundle,org.eclipse.m2m.atl.engine.emfvm.launch,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.engine.emfvm.launch",1301257010074
error,log,,,"Resource is out of sync with the file system: '/CHESSReviewDemo/atl/im22pnml.asm'.",1301257010088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257010212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257013663
started,bundle,org.eclipse.gmf.xpand.migration,1.0.100.v20100309-2359,"org.eclipse.gmf.xpand.migration",1301257016314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1301257017771
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1301257019709
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1301257019711
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1301257019712
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1301257019745
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1301257019815
error,log,,,"Launch shortcut 'org.eclipse.xtext.xtext.launcher.GenerateArtifactsLaunchShortcut' enablement expression caused exception. Shortcut was removed.",1301257019834
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1301257027357
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257028382
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257028413
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257028440
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257037463
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257037490
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257037506
opened,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257066887
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257066928
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257066949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257066967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257066969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257074062
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1301257075441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257075472
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257146791
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257146807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257156615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257167878
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301257169294
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257181001
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257181048
closed,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257181048
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257182959
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257182966
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257184646
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1301257185697
started,bundle,org.eclipse.gmt.modisco.infra.discoverymanager,0.8.2.v201102100957,"org.eclipse.gmt.modisco.infra.discoverymanager",1301257186194
started,bundle,org.eclipse.gmt.modisco.java.discoverer,0.8.2.v201102100957,"org.eclipse.gmt.modisco.java.discoverer",1301257186199
started,bundle,org.eclipse.gmt.modisco.java,0.8.2.v201102100957,"org.eclipse.gmt.modisco.java",1301257186215
started,bundle,org.eclipse.gmt.modisco.kdm.source.discoverer,0.8.2.v201102100957,"org.eclipse.gmt.modisco.kdm.source.discoverer",1301257186218
started,bundle,org.eclipse.gmt.modisco.infra.common.core,0.8.2.v201102100957,"org.eclipse.gmt.modisco.infra.common.core",1301257186220
started,bundle,org.eclipse.gmt.modisco.kdm.uml2converter,0.8.2.v201102100957,"org.eclipse.gmt.modisco.kdm.uml2converter",1301257186225
started,bundle,org.eclipse.gmt.modisco.xml.discoverer,0.8.2.v201102100957,"org.eclipse.gmt.modisco.xml.discoverer",1301257186239
started,bundle,org.eclipse.gmt.modisco.xml,0.8.2.v201102100957,"org.eclipse.gmt.modisco.xml",1301257186242
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257189041
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257189068
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257191150
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257191150
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257192462
opened,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257194368
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257194400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257210026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257211769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257212593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257313834
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257326995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257329265
started,bundle,org.eclipse.emf.mint,0.9.0.v201006142335,"org.eclipse.emf.mint",1301257330951
started,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1301257330952
started,bundle,org.eclipse.acceleo.ide.ui,3.0.3.v20110302-0402,"org.eclipse.acceleo.ide.ui",1301257333514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301257333748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257333764
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257360071
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257360130
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257360158
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257361595
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257366973
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301257370416
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257370464
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257439205
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257444909
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257444933
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257448867
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257448911
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257448912
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257449989
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257464439
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257464485
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257497105
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257500646
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257500677
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301257509652
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257541769
opened,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257564096
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257564141
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257564168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257564185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301257564187
activated,editor,org.eclipse.m2m.atl.adt.editor,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1301257577638
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301257592394
